2,451,28,451,28,462,2,462,
31,450,62,447,63,458,31,461,
1,379,1,373,39,373,39,379,
175,248,175,217,216,217,216,248,
461,248,461,216,501,216,501,248,
220,248,220,213,258,213,258,248,
356,243,356,213,401,213,401,243,
572,241,572,213,623,213,623,241,
504,242,504,212,567,212,567,242,
405,243,405,212,457,212,457,243,
316,244,316,211,352,211,352,244,
263,243,263,210,312,210,312,243,
627,194,627,186,657,186,657,195,
599,195,599,186,614,186,614,195,
585,196,585,186,598,186,598,196,
616,186,625,186,625,195,616,195,
407,195,407,185,423,185,423,195,
342,194,342,185,366,185,366,194,
393,194,393,184,406,184,406,194,
367,194,367,184,387,184,387,194,
317,194,317,183,342,183,342,194,
182,192,182,185,195,185,195,192,
147,185,161,185,161,192,147,192,
248,193,248,183,283,183,283,193,
165,192,165,184,179,184,179,192,
197,192,197,183,215,183,215,192,
299,193,299,182,312,182,312,193,
284,194,284,182,298,182,298,194,
230,193,230,182,241,182,241,193,
216,182,228,182,228,193,216,193,
470,184,470,130,540,130,540,184,
238,172,238,122,372,122,372,172,
548,123,596,121,598,175,550,176,
604,119,650,116,654,176,607,179,
384,175,384,114,460,114,460,175,
198,122,204,122,204,127,198,127,
183,128,183,121,196,121,196,128,
167,127,167,120,182,120,182,127,
144,127,144,120,166,120,166,127,
191,120,191,113,206,113,206,120,
173,120,173,113,190,113,190,120,
157,120,157,113,172,113,172,120,
