8,227,8,218,41,218,41,227,
55,205,66,205,66,216,55,216,
44,216,44,205,56,205,56,216,
23,216,23,204,44,204,44,216,
3,216,3,203,19,203,19,216,
26,201,26,195,29,195,29,201,
45,205,45,193,60,193,60,205,
30,204,30,192,46,192,46,204,
11,204,11,192,26,192,26,204,
4,203,4,193,11,193,11,203,
46,176,67,176,67,192,46,192,
28,190,28,175,46,175,46,190,
5,190,5,174,28,175,28,190,
3,173,4,154,16,155,15,173,
17,172,18,151,64,151,64,173,
333,88,333,79,407,81,407,90,
311,89,311,77,330,77,330,89,
199,87,199,75,218,75,218,87,
156,85,156,73,196,75,195,87,
111,86,111,73,134,73,134,86,
92,84,92,73,101,73,101,84,
136,86,136,72,152,72,152,86,
69,84,69,71,90,71,90,84,
31,83,31,72,39,72,39,83,
42,70,65,70,65,83,42,83,
10,83,10,68,29,68,29,83,
13,60,13,49,51,49,51,60,
319,69,321,23,396,27,394,73,
248,64,249,28,312,28,312,65,
166,67,168,21,243,24,241,70,
75,65,76,20,161,21,160,66,
358,20,359,8,391,9,391,21,
321,22,322,4,353,5,353,23,
267,18,268,3,314,5,313,19,
185,16,185,3,225,4,224,17,
229,19,229,2,261,2,261,19,
151,17,152,2,181,3,180,17,
108,15,108,2,148,2,148,15,
78,17,78,1,103,1,103,17,
