559,419,581,418,582,427,560,428,
537,428,538,417,557,418,557,429,
87,426,88,410,129,411,129,427,
71,426,71,409,86,409,86,426,
44,429,44,408,64,408,64,429,
0,424,1,406,26,408,24,426,
27,426,27,407,44,407,44,426,
302,403,320,403,320,427,302,427,
320,424,320,402,350,402,350,424,
252,429,255,400,280,402,278,431,
279,427,282,400,302,402,299,429,
219,429,219,397,253,397,253,429,
142,421,142,399,159,399,159,421,
184,422,184,396,220,396,220,422,
160,396,184,396,184,422,160,422,
542,390,599,386,601,409,544,413,
248,397,248,376,272,376,272,397,
307,398,307,375,329,375,329,398,
230,392,230,375,246,375,246,392,
197,392,197,374,228,374,228,392,
142,395,144,372,176,374,175,397,
274,394,275,371,306,373,305,396,
177,392,178,373,195,374,193,393,
82,382,85,355,97,356,94,383,
45,387,48,350,84,353,81,389,
111,381,113,350,135,352,133,383,
19,379,23,346,48,349,44,382,
96,381,100,349,112,351,108,382,
211,367,212,346,236,347,235,368,
237,367,237,345,259,345,259,367,
181,363,182,343,210,344,210,364,
145,362,146,342,180,343,179,363,
10,331,12,308,62,312,60,335,
290,342,290,307,337,307,337,342,
87,331,89,309,115,311,113,333,
63,331,69,307,89,311,83,336,
239,333,240,305,285,306,284,334,
122,335,124,303,184,306,182,338,
187,332,188,304,234,306,234,333,
523,156,523,147,545,147,545,156,
504,157,504,145,522,145,522,157,
490,157,490,146,503,146,503,157,
130,159,130,145,149,145,149,159,
472,157,472,145,485,145,485,157,
118,158,118,145,130,145,130,158,
48,145,65,145,65,157,48,157,
182,144,201,144,201,158,182,158,
79,157,79,144,98,144,98,157,
225,156,225,144,238,144,238,156,
150,144,162,144,162,157,150,157,
99,156,99,144,111,144,111,156,
283,157,283,143,301,143,301,157,
268,156,268,143,282,143,282,156,
240,143,261,143,261,155,240,155,
202,156,202,143,220,143,220,156,
163,157,163,143,182,143,182,157,
66,144,79,144,79,157,66,157,
421,121,449,119,450,130,422,132,
207,123,233,120,234,128,208,132,
86,125,86,117,132,120,132,128,
184,117,219,106,222,117,188,128,
405,114,444,104,447,115,408,125,
492,115,495,103,544,115,541,128,
298,116,299,103,351,109,349,122,
89,113,91,102,128,109,126,120,
391,103,426,94,429,105,394,114,
120,104,123,92,145,97,142,109,
502,102,504,91,540,100,538,111,
220,103,255,90,260,104,225,117,
311,103,312,91,345,95,344,106,
193,97,226,87,230,98,196,108,
431,92,454,87,456,99,434,103,
80,99,82,87,120,93,118,104,
438,76,438,65,483,66,482,77,
486,77,486,64,524,65,524,78,
374,79,374,65,396,65,396,79,
401,76,401,63,434,63,434,76,
318,75,319,62,368,65,367,78,
70,58,96,57,96,65,71,66,
115,64,115,57,142,57,142,64,
95,56,115,55,115,65,96,66,
172,60,172,39,239,39,239,60,
299,58,300,38,374,39,374,59,
246,60,246,35,294,35,294,60,
470,28,470,17,523,19,522,29,
435,33,435,16,465,16,465,33,
170,32,171,15,198,16,197,33,
390,32,390,14,431,14,431,32,
201,28,201,16,238,16,238,28,
361,31,361,14,387,14,387,31,
329,15,357,15,357,27,329,27,
278,30,278,14,306,14,306,30,
309,28,309,15,325,15,325,28,
242,14,274,14,274,28,242,28,
