237,256,311,256,311,265,237,265,
232,250,232,233,255,233,255,250,
212,250,212,233,231,233,231,250,
183,250,183,232,212,232,212,250,
275,233,308,232,309,248,275,249,
164,251,165,232,183,233,182,252,
256,250,256,232,274,232,274,250,
139,251,140,231,165,232,164,252,
328,247,328,230,347,230,347,247,
310,248,310,230,327,230,327,248,
0,140,0,129,10,129,10,140,
11,127,32,126,33,139,12,140,
87,132,87,127,92,127,92,132,
34,124,57,124,57,137,34,138,
58,123,86,122,87,134,59,136,
92,121,125,120,126,132,93,133,
128,121,143,121,144,131,128,131,
152,117,167,116,168,129,153,130,
170,115,191,114,192,129,170,130,
302,108,319,107,320,118,303,119,
321,118,321,105,338,105,338,118,
342,105,389,101,390,113,342,116,
2,92,32,63,41,73,12,102,
119,58,154,57,155,112,120,113,
41,51,118,47,121,107,44,111,
154,52,196,51,198,109,157,111,
196,40,241,38,243,98,199,99,
245,104,245,37,285,37,285,104,
285,31,347,26,352,87,290,92,
350,25,381,23,385,83,354,85,
65,26,96,24,98,46,67,49,
103,26,152,21,153,35,104,40,
162,21,205,17,207,33,164,37,
212,12,242,9,243,29,214,31,
250,9,299,4,300,21,252,26,
307,6,355,0,357,20,310,25,
