326,654,327,634,410,636,410,657,
663,576,663,563,719,563,719,576,
723,562,750,561,751,575,724,576,
51,554,52,544,76,546,75,557,
63,538,63,530,79,530,79,538,
32,536,33,528,62,530,61,538,
754,227,754,210,786,210,786,227,
722,226,724,207,752,209,750,228,
661,222,662,202,719,205,718,225,
601,219,602,200,658,202,657,221,
520,215,521,198,596,201,596,217,
463,213,464,193,515,196,514,217,
737,181,738,162,789,165,788,183,
680,177,681,160,733,163,732,180,
629,175,630,154,674,157,673,177,
587,172,588,151,626,153,624,175,
611,143,615,87,790,100,786,156,
415,168,427,67,619,91,607,192,
551,54,552,37,614,40,613,57,
471,50,472,27,542,32,541,54,
