346,313,347,297,480,302,479,319,
300,313,301,294,340,296,339,315,
242,312,242,292,281,292,281,312,
205,310,206,291,250,293,249,311,
155,311,155,292,205,292,205,311,
109,310,109,287,148,288,148,311,
463,283,463,276,472,276,472,283,
477,289,477,268,510,269,510,290,
395,286,396,262,456,265,456,288,
197,281,197,262,230,263,229,281,
358,285,360,260,388,261,386,286,
305,285,306,258,341,259,341,286,
238,258,298,258,298,282,238,282,
167,279,168,258,192,260,191,280,
88,279,88,257,126,257,126,279,
132,280,132,252,164,252,164,280,
307,218,308,152,483,155,482,220,
119,213,121,143,289,146,287,217,
197,135,197,106,252,106,252,135,
257,135,258,105,291,106,290,136,
343,136,343,104,374,104,374,136,
166,135,166,105,193,105,193,135,
104,134,105,101,162,102,161,134,
376,134,376,99,434,101,433,136,
439,135,440,96,507,97,507,136,
293,134,294,96,339,97,338,136,
195,70,195,56,253,56,253,70,
347,55,369,55,369,69,347,69,
259,71,259,55,273,55,273,71,
319,70,319,53,344,53,344,70,
410,53,473,53,473,67,410,67,
278,69,278,52,314,52,314,69,
135,70,136,51,163,52,162,71,
164,51,190,51,190,71,164,71,
373,69,373,50,403,50,403,69,
