36,227,48,226,48,231,36,232,
48,231,48,225,59,225,59,231,
48,217,48,201,66,201,66,217,
0,200,38,196,40,212,2,216,
145,204,145,196,160,196,160,204,
161,196,179,195,180,204,162,206,
180,202,180,195,193,195,193,202,
195,201,195,193,208,193,208,201,
223,200,223,193,231,193,231,200,
209,193,221,192,221,200,210,201,
6,190,28,188,29,195,7,198,
112,197,112,188,121,188,121,197,
122,188,135,186,136,195,123,196,
26,188,34,187,35,193,27,194,
138,195,138,186,151,186,151,195,
33,192,33,186,47,186,47,192,
152,186,164,185,164,194,152,194,
216,190,216,182,232,182,232,190,
202,181,215,181,215,191,202,191,
233,189,233,180,249,180,249,189,
251,189,251,180,263,180,263,189,
114,178,126,177,127,185,114,186,
128,184,128,176,136,176,136,184,
136,184,136,175,141,175,141,184,
153,175,170,174,170,182,153,183,
141,175,152,174,152,182,142,183,
171,173,187,172,188,180,171,181,
187,180,187,171,196,171,196,180,
205,179,205,171,218,171,218,179,
196,180,196,170,205,170,205,180,
244,177,244,168,263,168,263,177,
219,170,230,168,231,178,220,179,
231,168,243,168,244,178,231,178,
114,93,194,87,198,141,119,148,
200,85,262,79,266,129,205,134,
118,74,161,68,163,81,121,88,
164,64,195,61,196,79,165,81,
197,62,228,60,229,75,198,77,
231,56,264,54,265,73,232,75,
155,49,171,48,172,57,156,58,
171,47,193,44,194,53,173,56,
196,44,220,41,221,50,197,52,
181,17,197,15,198,25,182,26,
