391,247,413,244,414,251,392,254,
232,245,232,239,259,240,259,246,
341,239,365,239,365,244,341,244,
415,244,450,237,451,244,417,252,
253,238,253,231,272,231,272,238,
229,238,229,230,252,231,252,238,
212,238,212,230,229,230,229,238,
198,239,198,230,212,230,212,239,
357,235,357,230,378,230,378,235,
289,238,289,229,308,229,308,238,
376,235,376,229,403,229,403,235,
342,229,356,229,356,236,342,236,
324,238,324,229,343,229,343,238,
277,237,277,229,288,229,288,237,
312,228,324,228,324,237,312,237,
191,193,269,190,270,219,192,222,
366,224,366,185,410,185,410,224,
276,184,360,182,361,219,276,220,
261,169,295,168,295,179,261,180,
218,169,257,168,257,180,218,181,
296,182,296,167,319,167,319,182,
345,165,381,164,381,176,345,177,
320,179,320,161,343,161,343,179,
79,150,116,149,116,169,80,170,
266,146,283,145,284,154,267,155,
246,145,265,145,265,154,246,154,
233,155,233,144,245,144,245,155,
317,153,317,144,332,144,332,153,
298,153,298,143,315,143,315,153,
284,143,296,143,296,153,285,154,
347,152,347,141,362,141,362,152,
333,142,346,141,346,151,334,152,
24,109,47,104,48,110,25,115,
51,104,128,89,130,96,52,111,
131,87,148,83,150,94,133,97,
