114,446,114,435,226,435,226,446,
39,443,39,428,73,428,73,443,
159,424,159,412,198,412,198,424,
112,424,112,411,155,411,155,424,
196,425,196,410,228,410,228,425,
210,397,210,386,231,386,231,397,
105,386,207,385,207,395,106,396,
184,376,184,362,216,363,215,377,
136,377,136,362,155,362,155,377,
560,363,597,361,598,370,560,371,
156,376,156,362,168,362,168,376,
114,377,114,360,134,360,134,377,
459,356,491,354,492,372,460,374,
0,369,0,352,14,352,14,369,
0,344,1,327,15,329,13,345,
0,321,0,304,18,304,18,321,
25,314,26,297,64,298,64,315,
550,288,584,287,585,302,550,303,
0,296,0,283,23,283,23,296,
368,286,368,277,405,277,405,286,
296,275,327,273,328,288,297,290,
418,236,479,235,479,245,419,246,
592,226,599,224,602,236,595,238,
266,242,266,219,352,219,352,242,
174,201,175,185,247,186,247,202,
351,212,352,183,387,185,386,213,
254,183,346,180,347,201,255,204,
326,151,326,143,338,143,338,151,
21,139,142,138,142,157,21,157,
152,157,152,137,284,137,284,157,
381,136,453,135,453,154,381,155,
462,136,584,136,584,152,462,153,
354,121,354,65,548,65,548,121,
61,122,62,55,284,57,284,123,
456,52,457,8,559,10,558,55,
292,8,381,7,381,51,292,52,
117,5,216,4,216,52,117,53,
36,55,36,0,112,1,111,56,
221,54,221,0,287,0,287,54,
388,1,440,0,441,53,389,55,
