516,2503,516,2441,626,2441,626,2503,
368,2503,368,2441,478,2441,478,2503,
1807,2444,2194,2441,2194,2488,1808,2491,
1568,2494,1568,2439,1762,2439,1762,2494,
960,2437,1058,2437,1058,2505,960,2505,
722,2505,722,2437,823,2437,823,2505,
1280,2505,1280,2432,1412,2432,1412,2505,
830,2511,836,2432,914,2438,907,2517,
642,2503,642,2437,706,2437,706,2503,
1161,2505,1161,2432,1264,2432,1264,2505,
1090,2512,1090,2430,1159,2430,1159,2512,
370,2409,370,2347,526,2347,526,2409,
672,2415,675,2339,788,2344,785,2420,
805,2401,807,2340,963,2345,961,2407,
546,2405,546,2338,656,2338,656,2405,
569,2309,569,2242,683,2242,683,2309,
704,2318,704,2235,820,2235,820,2318,
368,2309,368,2240,457,2240,457,2309,
471,2309,471,2231,548,2231,548,2309,
1323,1860,1392,1215,2172,1299,2103,1943,
