261,172,261,163,285,163,285,172,
142,134,142,131,153,131,153,134,
131,131,141,130,141,134,131,134,
106,134,107,130,129,131,129,134,
96,134,96,130,108,130,108,134,
83,134,83,130,94,130,94,134,
176,130,176,125,186,125,186,130,
166,129,166,125,176,125,176,129,
151,129,151,125,165,126,165,130,
140,125,150,125,150,129,140,129,
127,129,127,125,138,125,138,129,
115,129,115,125,127,125,127,129,
94,128,94,124,113,125,113,129,
179,123,179,116,207,117,207,123,
144,122,144,116,176,116,176,122,
115,121,115,116,140,116,140,121,
90,116,113,116,113,121,90,121,
72,121,72,115,88,115,88,121,
53,122,53,115,61,115,61,122,
84,89,84,83,92,83,92,89,
91,83,101,83,102,88,92,89,
111,88,111,83,118,83,118,88,
102,89,102,83,111,83,111,89,
137,89,137,82,146,82,146,89,
125,88,126,81,136,82,136,89,
118,89,118,82,125,82,125,89,
147,88,147,81,155,81,155,88,
212,86,212,81,229,81,229,86,
196,86,196,81,202,81,202,86,
39,77,56,77,56,83,39,83,
59,77,75,76,76,83,59,83,
24,83,25,76,38,77,37,84,
127,76,127,71,132,72,132,76,
161,80,161,67,189,67,189,80,
84,66,108,65,109,81,84,82,
134,65,159,65,159,80,134,81,
192,77,192,65,225,65,225,77,
228,65,256,64,257,77,228,78,
111,80,111,64,126,64,126,80,
207,53,207,49,221,50,221,54,
220,49,236,49,236,54,220,54,
174,54,174,49,208,50,208,55,
56,55,56,41,77,41,77,55,
42,53,42,42,55,42,55,53,
23,56,23,40,41,40,41,56,
130,27,247,23,248,43,130,47,
51,38,51,23,67,23,67,38,
33,37,33,22,51,22,51,37,
64,17,64,9,75,9,75,17,
46,18,46,9,56,9,56,18,
36,17,36,9,46,9,46,17,
55,17,55,8,64,8,63,17,
