410,465,563,465,563,486,410,486,
92,463,197,463,197,487,92,487,
280,489,280,462,332,462,332,489,
559,487,559,463,603,463,603,487,
206,488,206,461,275,461,275,488,
339,488,340,460,405,463,404,490,
39,354,43,338,59,342,55,358,
21,349,24,333,41,337,38,353,
0,347,3,327,22,331,18,350,
0,322,6,286,65,301,56,337,
57,250,125,249,125,267,57,267,
621,268,621,248,654,248,654,268,
569,267,569,248,613,248,613,267,
126,249,190,248,190,266,127,267,
0,267,0,248,52,249,52,268,
526,246,563,245,564,269,526,270,
31,120,240,116,243,244,34,249,
239,87,509,77,515,234,245,244,
155,74,155,64,192,64,192,74,
89,73,89,64,143,65,143,74,
89,64,89,25,190,25,190,64,
