366,2069,685,2054,691,2196,372,2210,
695,2071,1097,2046,1105,2173,703,2199,
505,1915,979,1888,987,2041,514,2067,
513,1678,1201,1665,1205,1880,518,1894,
597,1664,597,1414,1353,1414,1353,1664,
2030,1204,3104,1175,3108,1294,2033,1323,
588,1129,929,1096,960,1412,619,1445,
2080,1003,2474,982,2477,1041,2083,1062,
2949,922,3225,899,3231,977,2955,999,
2028,513,2107,503,2111,537,2032,547,
1996,494,1996,408,2091,408,2091,494,
183,414,244,414,244,551,183,551,
2188,418,2332,403,2339,465,2194,479,
2354,390,2561,382,2564,453,2357,462,
