490,383,490,374,508,374,508,383,
432,384,432,363,472,363,472,384,
471,370,471,361,488,361,488,370,
489,371,489,359,510,359,510,371,
362,245,414,245,414,267,362,267,
312,266,313,238,357,239,357,267,
258,263,259,236,310,238,310,265,
70,258,70,236,124,237,124,259,
170,262,171,234,217,235,217,262,
221,263,221,234,254,234,254,263,
129,260,131,233,166,235,165,262,
390,195,390,189,411,190,411,196,
322,194,322,188,385,189,385,195,
293,193,293,187,318,188,318,193,
268,192,268,185,289,185,289,192,
224,191,224,184,256,184,256,191,
203,190,203,183,225,184,225,191,
261,192,261,184,265,184,265,192,
164,189,164,182,199,183,199,190,
115,187,115,180,151,182,151,189,
155,189,155,181,160,181,160,189,
101,188,101,180,113,180,113,188,
79,178,97,178,97,187,79,187,
374,184,374,175,397,176,396,184,
295,175,318,175,318,183,295,183,
357,183,357,174,373,175,372,184,
342,183,342,174,357,174,357,183,
327,183,327,174,341,174,341,183,
319,183,319,175,325,175,325,183,
268,181,268,172,293,173,292,182,
252,181,252,172,266,172,266,181,
216,181,217,171,250,172,250,182,
189,179,190,170,211,172,210,181,
162,178,163,169,187,171,187,180,
140,177,140,168,160,169,160,178,
124,176,124,167,139,168,138,177,
107,177,107,168,123,168,123,177,
334,164,335,153,406,154,405,165,
288,164,289,150,323,151,322,165,
209,160,209,149,278,151,277,162,
198,157,198,151,206,151,206,157,
86,154,86,144,194,148,194,159,
284,140,285,115,328,115,328,141,
175,133,176,111,274,115,274,137,
454,108,479,100,501,173,477,181,
476,124,476,101,512,101,512,124,
349,114,350,101,389,102,389,114,
271,111,272,99,297,100,296,112,
319,111,319,99,345,100,344,112,
299,111,299,98,316,98,316,111,
212,106,212,96,267,99,266,108,
171,104,172,95,206,97,206,106,
147,104,148,92,168,93,167,105,
104,101,105,90,145,92,144,103,
281,91,282,85,299,86,299,92,
259,90,259,83,279,84,279,91,
235,90,235,83,257,83,257,90,
221,89,223,80,233,82,231,91,
212,90,213,80,222,81,221,90,
198,88,199,80,212,81,212,89,
200,73,201,59,300,65,299,80,
353,29,353,14,484,14,484,29,
272,28,272,14,291,14,291,28,
296,29,296,12,347,12,347,29,
225,27,225,13,268,13,268,27,
