378,560,379,547,426,550,425,562,
379,534,406,532,407,543,380,545,
383,534,383,522,407,522,407,534,
303,473,333,473,333,488,303,488,
975,467,975,441,993,441,993,467,
731,443,777,443,777,454,731,454,
498,450,498,441,551,441,551,450,
587,439,587,428,604,428,604,439,
605,428,639,426,640,437,606,439,
639,437,639,427,658,427,658,437,
661,428,706,427,706,435,661,436,
709,435,709,425,737,425,737,435,
738,424,773,423,773,434,738,436,
290,337,290,321,330,321,330,337,
331,321,360,320,361,336,332,337,
361,320,390,319,390,336,362,337,
415,317,440,315,441,333,416,334,
390,317,414,315,416,333,391,335,
440,332,440,314,464,314,464,332,
467,331,467,311,493,311,493,331,
492,330,492,310,521,310,521,330,
561,326,561,310,580,310,580,326,
524,309,560,308,560,328,524,329,
579,310,612,308,614,324,580,326,
640,305,676,303,677,320,641,321,
675,304,730,302,731,317,675,319,
727,303,746,301,747,314,728,315,
747,314,747,301,772,301,772,314,
772,300,791,300,791,312,772,312,
791,311,791,298,809,298,809,311,
811,296,839,296,839,310,811,310,
835,307,835,296,856,296,856,307,
858,294,892,293,893,306,858,307,
439,241,768,228,769,267,441,281,
300,206,340,202,342,221,302,225,
348,199,391,195,393,218,350,221,
397,193,440,190,442,213,399,216,
448,189,504,184,507,208,450,214,
513,181,535,179,537,205,515,207,
544,178,589,175,590,199,546,202,
599,171,650,166,652,193,602,198,
660,168,712,162,715,187,662,192,
723,163,776,157,779,179,726,185,
789,153,832,149,835,178,792,182,
844,151,895,146,897,168,846,173,
994,87,1040,82,1044,120,999,125,
