139,555,155,553,156,561,140,562,
596,518,597,509,622,512,621,521,
561,514,562,503,596,507,595,518,
432,370,433,357,481,361,480,374,
422,357,438,357,438,369,422,369,
376,368,377,351,401,353,400,370,
349,370,349,350,374,350,374,370,
261,368,261,348,281,348,281,368,
299,367,299,347,326,347,326,367,
331,366,331,347,349,347,349,366,
280,366,280,346,299,346,299,366,
243,366,243,346,261,346,261,366,
383,252,466,246,474,346,391,352,
238,244,304,239,312,336,246,341,
304,234,380,225,393,338,316,347,
241,200,316,195,319,233,244,239,
377,201,381,163,435,169,430,207,
305,187,311,153,379,165,372,199,
265,174,268,149,303,153,300,178,
240,173,240,145,265,145,265,173,
