302,330,313,330,313,338,302,338,
297,313,309,313,309,319,297,319,
285,320,285,312,295,312,295,320,
311,319,311,312,324,312,324,319,
295,308,295,298,313,298,313,308,
272,299,292,298,292,309,273,310,
360,297,378,296,379,307,360,308,
314,309,314,294,334,294,334,309,
336,307,336,294,357,294,357,307,
324,256,346,255,347,272,325,273,
191,272,191,255,226,255,226,272,
133,271,133,255,187,255,186,272,
429,270,429,255,450,255,450,270,
463,270,463,255,484,255,484,270,
410,271,410,255,428,255,428,271,
393,269,393,255,409,255,409,269,
347,256,364,255,365,269,348,270,
495,269,495,254,516,254,516,269,
516,267,516,254,541,254,541,267,
451,269,451,254,462,254,462,269,
547,255,591,253,591,267,547,268,
380,269,380,254,391,254,391,269,
310,270,310,253,324,254,323,271,
365,254,378,253,379,268,366,269,
485,254,494,253,496,267,487,268,
236,248,305,248,305,273,237,274,
79,260,80,247,116,248,115,261,
39,259,40,246,71,249,70,261,
0,261,2,243,35,246,33,264,
320,243,320,230,413,230,413,243,
255,244,255,229,313,229,313,244,
208,247,208,228,249,228,249,247,
421,246,421,227,451,227,451,246,
129,227,202,226,202,244,129,244,
456,245,456,224,487,224,487,245,
492,223,536,223,536,244,492,245,
253,196,254,185,269,185,268,197,
231,194,231,186,242,186,242,194,
241,185,253,185,253,195,241,195,
206,195,206,184,224,184,224,195,
137,193,137,184,160,184,160,193,
189,194,189,183,205,183,205,194,
181,194,181,184,189,184,189,194,
161,193,162,183,179,184,178,194,
103,193,103,182,123,183,122,194,
87,192,88,181,102,182,102,194,
54,192,54,181,86,182,86,192,
44,192,44,181,52,181,52,192,
31,192,31,181,43,181,43,192,
11,192,12,180,26,181,25,193,
413,169,414,130,507,132,506,170,
230,167,231,124,315,126,314,169,
324,161,326,122,408,126,407,165,
94,155,96,117,220,122,219,160,
412,114,412,71,540,71,540,114,
272,108,277,60,408,73,403,122,
157,102,159,55,267,61,265,108,
26,100,27,53,149,56,148,103,
339,40,340,34,350,35,349,41,
326,40,326,35,340,35,340,40,
310,39,310,33,325,34,325,40,
295,33,309,33,309,39,295,39,
325,32,326,18,375,21,374,35,
275,30,275,17,312,17,312,30,
225,33,226,10,270,13,269,36,
