106,485,106,477,264,477,264,485,
417,493,417,472,453,472,453,493,
695,490,695,472,738,472,738,490,
634,473,687,472,688,489,634,490,
596,493,597,472,629,473,628,494,
541,489,541,473,571,473,571,489,
741,492,741,471,773,471,773,492,
505,472,536,471,537,490,505,491,
383,491,383,471,412,471,412,491,
776,470,810,469,811,491,776,492,
458,489,459,469,500,471,499,492,
603,416,614,415,615,461,604,462,
574,375,574,367,591,367,591,375,
195,331,216,330,217,347,196,348,
238,347,238,330,259,330,259,347,
217,345,217,329,239,329,239,345,
353,201,436,201,436,250,353,250,
269,253,270,200,339,201,338,255,
441,236,441,204,510,204,510,236,
176,228,176,198,216,198,216,228,
154,226,156,200,172,201,170,228,
219,228,219,196,258,196,258,228,
441,195,441,185,460,185,460,195,
425,195,425,185,441,185,441,195,
232,198,232,183,258,183,258,198,
392,186,392,169,416,169,416,186,
419,185,419,166,443,166,443,185,
391,159,404,158,404,167,392,168,
405,167,405,158,420,158,420,167,
173,157,173,149,187,149,187,157,
161,150,171,150,171,157,161,157,
201,156,201,148,214,148,214,156,
188,156,188,148,200,148,200,156,
217,147,228,145,229,154,218,155,
229,154,229,146,239,146,239,154,
469,135,505,133,505,139,469,141,
158,141,158,123,178,123,178,141,
179,138,179,120,199,120,199,138,
200,137,200,119,226,119,226,137,
226,118,252,116,253,134,227,136,
273,117,299,115,300,131,274,133,
300,112,329,111,330,129,301,130,
330,111,353,109,354,131,331,132,
354,108,378,107,379,126,355,127,
403,104,437,103,437,123,404,124,
438,103,463,101,465,120,440,122,
465,100,491,98,493,119,466,121,
603,108,605,95,623,97,622,110,
192,63,265,59,268,107,195,112,
269,48,351,42,354,92,273,98,
356,49,442,41,447,92,360,100,
152,34,208,31,209,55,153,58,
51,77,52,19,119,20,118,78,
211,28,253,23,255,46,214,50,
