244,202,305,202,305,212,244,212,
427,203,428,197,438,198,437,204,
279,200,279,183,306,183,306,200,
253,199,253,180,278,180,278,199,
228,200,228,180,252,180,252,200,
213,185,213,179,223,179,223,185,
310,166,310,157,335,158,335,166,
333,166,333,157,350,157,350,166,
256,169,256,157,269,157,269,169,
349,168,349,156,364,156,364,168,
294,157,308,157,308,166,294,166,
202,166,202,157,220,157,220,166,
144,166,144,157,156,157,156,166,
185,166,185,156,200,156,200,166,
158,156,170,156,170,166,158,166,
242,167,242,155,255,155,255,167,
221,167,221,155,240,155,240,167,
172,166,172,155,184,155,184,166,
294,147,392,146,392,156,294,157,
144,154,144,145,170,145,170,154,
188,154,188,145,218,145,218,154,
171,155,171,141,186,141,186,155,
61,147,65,139,86,148,82,157,
293,140,293,122,366,122,366,140,
225,141,225,122,283,122,283,141,
168,139,169,120,217,123,216,142,
314,114,314,92,385,92,385,114,
182,114,182,91,240,92,240,115,
144,114,145,89,177,90,176,115,
247,115,247,88,306,88,306,115,
286,45,359,45,359,84,286,84,
190,83,190,44,274,46,274,84,
