1102,717,1102,702,1122,702,1122,717,
1048,714,1050,695,1092,697,1090,716,
1101,690,1101,681,1115,681,1115,690,
1049,688,1050,675,1085,676,1085,689,
335,676,335,657,415,657,415,676,
283,679,283,657,343,657,343,679,
177,678,177,656,226,656,226,678,
121,679,121,655,177,655,177,679,
231,684,231,654,283,654,283,684,
962,647,991,645,993,672,964,674,
126,634,126,608,422,610,422,636,
1016,603,1016,594,1029,594,1029,603,
1042,593,1061,593,1061,601,1042,601,
1030,602,1030,593,1041,593,1041,602,
103,590,119,552,174,576,158,614,
1011,589,1011,557,1060,557,1060,589,
819,464,819,446,932,446,932,464,
303,471,303,441,353,441,353,471,
252,467,253,442,300,443,299,468,
527,468,527,440,580,440,580,468,
219,466,219,442,249,442,249,466,
585,465,585,439,614,439,614,465,
397,359,411,359,411,368,397,368,
730,378,732,339,861,345,859,384,
639,373,641,333,718,338,716,377,
417,372,418,332,511,336,510,375,
311,370,311,332,395,333,394,372,
575,372,577,331,636,333,634,374,
233,380,233,328,306,328,306,380,
516,371,518,328,573,331,571,374,
698,291,703,238,883,254,878,308,
623,284,628,234,682,239,677,289,
555,159,781,148,785,235,559,246,
256,252,260,146,527,154,524,260,
