434,523,532,522,532,546,434,547,
541,548,542,521,606,521,605,549,
689,548,689,522,722,522,722,548,
891,549,891,521,924,521,924,549,
853,550,853,520,886,520,886,550,
743,549,743,518,809,518,809,549,
611,549,611,520,645,520,645,549,
652,548,652,520,682,520,682,548,
812,550,812,518,846,518,846,550,
322,514,411,513,411,549,323,549,
875,441,957,437,959,485,877,489,
4,429,4,419,62,419,62,429,
67,430,67,417,120,418,120,431,
0,401,17,401,17,412,0,412,
20,399,48,399,48,412,20,412,
87,400,118,397,120,413,88,415,
52,399,86,399,86,412,52,412,
52,393,52,384,85,384,85,393,
124,382,160,381,161,394,124,395,
89,393,90,381,121,382,121,395,
24,394,24,382,47,382,47,394,
90,375,90,347,128,347,128,375,
25,374,25,345,85,345,85,374,
0,375,0,343,19,344,18,375,
133,375,133,340,179,340,179,375,
1055,343,1055,322,1090,322,1090,343,
146,322,146,311,179,311,179,322,
47,323,47,310,135,310,135,323,
2,308,42,308,42,325,2,325,
200,254,235,254,235,267,200,267,
166,267,166,253,195,253,195,267,
277,266,277,252,322,253,321,267,
241,267,241,252,272,252,272,267,
861,244,915,244,915,256,861,256,
920,244,1015,242,1015,254,920,256,
1058,232,1168,229,1170,284,1060,287,
1094,182,1168,181,1168,213,1094,213,
547,183,687,180,688,200,547,204,
694,182,756,180,756,198,695,200,
766,179,818,178,819,197,767,198,
827,197,827,175,868,175,868,197,
457,178,457,114,531,114,531,178,
1054,148,1054,107,1168,109,1168,149,
544,101,716,96,718,173,546,178,
740,96,871,91,875,170,743,175,
1048,91,1126,89,1126,102,1049,104,
1132,87,1167,87,1167,104,1132,104,
1112,72,1167,71,1167,85,1112,86,
