8,474,17,471,20,479,11,481,
18,469,27,467,29,473,20,476,
27,465,45,457,48,464,30,473,
48,464,48,455,54,455,54,464,
53,455,64,449,67,456,56,462,
65,449,74,446,76,452,68,456,
73,446,84,441,87,447,76,452,
86,440,92,437,94,442,88,445,
92,437,103,433,105,438,94,442,
323,436,323,429,357,432,356,439,
134,420,134,415,157,417,156,422,
69,413,83,408,86,418,73,423,
86,417,86,408,90,408,90,417,
90,416,90,404,98,404,98,416,
326,411,327,393,349,395,348,413,
70,398,87,392,91,402,74,408,
89,403,89,392,94,392,94,403,
95,399,95,392,99,392,99,399,
133,403,133,385,156,385,156,403,
100,398,100,387,106,387,106,398,
69,390,69,385,72,385,72,390,
73,392,73,380,82,380,82,392,
81,379,98,375,101,386,84,390,
72,367,91,363,93,374,75,378,
93,374,93,363,103,363,103,374,
104,363,120,360,121,370,105,372,
318,358,352,356,353,380,319,381,
120,358,132,357,133,367,121,369,
133,352,156,351,157,369,133,370,
18,334,45,333,47,361,19,362,
82,335,112,332,114,352,83,355,
323,333,343,332,343,351,323,352,
113,349,113,332,134,332,134,349,
46,332,81,328,83,354,49,358,
133,336,133,314,156,314,156,336,
312,297,346,296,346,319,313,320,
136,304,136,284,153,284,153,304,
318,290,318,271,340,271,340,290,
162,258,181,257,181,270,163,271,
182,255,203,253,204,265,184,268,
204,254,238,250,239,261,206,265,
239,248,255,246,257,263,241,265,
257,260,257,247,265,247,265,260,
281,246,300,244,301,256,282,258,
266,244,280,243,281,258,267,259,
40,249,42,241,67,247,65,255,
162,236,181,234,182,245,164,247,
183,245,183,233,198,233,198,245,
74,233,82,232,83,236,75,238,
207,231,238,228,239,240,208,243,
84,231,96,230,96,235,84,236,
98,228,106,228,106,235,98,235,
107,228,116,227,117,233,108,234,
239,225,254,224,255,239,240,240,
256,236,256,225,263,225,263,236,
265,223,303,220,304,233,265,235,
74,222,97,219,98,226,75,230,
99,219,118,216,119,223,100,226,
118,216,128,214,129,222,120,224,
128,215,146,212,147,220,129,222,
147,214,160,212,161,218,148,220,
160,212,180,209,181,215,161,217,
182,207,195,205,196,213,183,215,
196,205,208,203,209,211,197,213,
267,206,290,203,291,210,268,213,
209,204,219,203,220,209,210,211,
96,196,121,192,123,204,98,207,
266,195,284,193,286,200,267,203,
125,186,155,181,158,199,127,203,
162,198,162,179,179,179,179,198,
178,175,208,171,211,190,181,195,
245,170,256,170,257,186,246,187,
212,170,242,166,245,186,215,190,
259,181,259,167,267,167,267,181,
269,158,286,158,286,180,269,180,
76,157,109,152,114,182,80,187,
113,146,169,137,175,170,119,180,
177,142,243,130,248,158,182,170,
249,127,307,115,313,143,255,155,
257,109,268,109,268,114,257,114,
232,112,251,107,254,116,235,121,
