463,186,493,180,494,189,465,194,
495,180,513,177,515,187,497,190,
515,177,537,174,538,183,516,186,
536,174,552,172,553,180,538,183,
495,172,495,161,504,161,504,172,
502,159,520,157,522,169,504,172,
521,157,539,154,541,167,522,169,
539,155,556,153,558,164,540,166,
557,162,557,151,568,151,568,162,
567,161,567,150,581,150,581,161,
580,149,593,147,595,157,582,159,
471,149,505,144,506,156,473,160,
593,146,611,144,612,155,594,157,
507,144,525,142,527,152,509,155,
610,153,612,142,620,143,619,154,
618,153,618,142,630,142,630,153,
524,151,524,141,534,141,534,151,
8,141,32,139,33,153,8,154,
533,141,539,141,539,151,533,151,
33,140,52,139,54,151,34,153,
149,140,166,138,168,151,151,154,
167,140,175,139,177,150,168,150,
538,150,538,138,549,138,549,150,
549,149,549,137,563,137,563,149,
56,140,110,135,111,144,57,149,
562,137,579,135,580,146,564,148,
179,138,213,134,214,145,180,149,
582,135,594,135,594,145,582,145,
594,134,611,132,612,141,594,143,
214,134,239,131,240,143,216,146,
614,131,627,129,629,137,615,140,
241,131,271,128,272,139,242,142,
275,129,283,127,286,138,277,140,
630,129,644,127,645,134,631,136,
284,126,301,123,303,136,286,138,
303,125,327,122,328,131,304,134,
328,123,346,121,347,131,330,133,
22,128,22,120,31,120,31,128,
348,121,377,118,378,126,349,129,
0,115,20,113,22,132,1,134,
31,113,86,109,87,127,32,130,
96,109,117,107,119,126,98,128,
586,103,639,95,642,114,589,122,
649,98,713,91,714,105,650,111,
719,90,746,87,748,105,721,108,
302,78,418,66,422,99,305,111,
299,47,401,41,402,62,300,68,
