547,470,548,462,572,465,571,473,
534,469,535,460,546,461,545,470,
123,447,123,440,132,440,132,447,
114,445,117,438,124,441,121,448,
108,446,108,439,116,439,116,446,
90,445,90,437,108,438,108,446,
78,442,80,435,90,438,89,445,
115,439,115,432,129,433,128,440,
96,437,97,430,110,432,110,438,
84,436,84,430,95,430,95,436,
120,432,122,423,137,426,136,434,
103,431,104,423,121,425,120,432,
96,430,96,423,103,423,103,430,
80,429,81,421,96,423,96,430,
333,426,336,414,350,418,347,429,
46,311,46,295,117,296,117,312,
2,308,2,292,45,294,44,310,
46,286,47,248,116,250,115,288,
0,281,5,238,46,245,40,287,
345,211,345,184,371,184,371,211,
374,176,432,174,433,206,375,208,
438,172,499,169,500,203,439,205,
508,167,577,166,577,200,508,201,
585,169,680,163,683,194,587,201,
9,148,64,145,65,164,9,167,
191,144,219,140,221,154,193,158,
219,140,250,137,251,151,220,154,
250,138,269,137,270,150,251,151,
269,137,305,132,307,145,271,150,
308,131,326,130,327,145,309,146,
328,130,359,128,361,144,329,146,
360,141,360,126,380,126,380,141,
382,124,410,122,411,138,383,140,
414,122,455,118,457,134,415,138,
526,136,526,83,582,83,582,136,
587,84,680,70,687,116,594,130,
4,126,14,73,46,79,36,132,
198,133,220,47,283,63,261,149,
280,56,460,34,469,106,289,128,
526,21,677,0,687,61,536,84,
