2620,1629,2620,1605,2670,1605,2670,1629,
2579,1629,2579,1603,2626,1603,2626,1629,
2526,1632,2526,1600,2579,1600,2579,1632,
2464,1629,2464,1603,2529,1603,2529,1629,
2585,1570,2670,1570,2670,1597,2585,1597,
2538,1570,2582,1570,2582,1597,2538,1597,
2497,1600,2497,1567,2547,1567,2547,1600,
1887,940,1887,858,2192,858,2192,940,
1571,835,1817,835,1817,946,1571,946,
1319,946,1319,829,1506,829,1506,946,
1799,750,1799,703,1864,703,1864,750,
2075,803,2075,665,2330,665,2330,803,
2362,809,2362,633,2714,633,2714,809,
1524,806,1524,636,1788,636,1788,806,
2734,807,2738,628,3015,634,3011,813,
1140,637,1490,629,1494,796,1144,805,
527,624,741,624,741,838,527,838,
769,622,1101,617,1104,799,771,804,
1870,809,1870,618,2048,618,2048,809,
