525,399,525,388,632,388,632,399,
584,386,584,377,608,377,608,386,
611,386,611,376,633,376,633,386,
550,385,550,377,580,377,580,385,
524,386,524,376,547,376,547,386,
567,349,605,347,605,369,567,370,
362,299,362,287,374,287,374,299,
445,308,446,278,568,285,566,315,
376,306,377,274,440,277,439,309,
321,304,324,272,362,275,359,307,
295,308,297,272,324,273,322,310,
259,299,259,271,289,271,289,299,
233,297,233,270,258,270,258,297,
218,295,218,271,232,271,232,295,
182,293,183,269,212,270,211,294,
156,293,156,268,179,268,179,293,
107,288,109,263,160,267,157,293,
64,285,65,262,108,265,107,287,
205,176,293,173,295,240,207,243,
136,172,196,172,197,250,137,250,
302,156,487,146,492,238,307,248,
108,135,151,131,153,160,111,164,
155,157,155,131,175,131,175,157,
177,156,177,127,203,127,203,156,
201,122,252,116,256,148,206,155,
257,113,320,106,324,140,261,147,
323,103,380,96,384,133,328,140,
385,101,404,99,407,132,387,133,
410,91,479,81,484,120,415,130,
489,82,557,75,561,113,493,121,
432,18,432,8,606,8,606,18,
47,15,47,7,206,8,206,16,
