117,685,201,684,201,701,117,701,
273,701,273,682,329,682,329,701,
338,703,338,681,386,681,386,703,
216,703,216,681,264,681,264,703,
407,705,407,678,456,678,456,705,
551,704,551,675,600,676,599,705,
460,705,460,675,509,675,509,705,
513,705,513,675,547,675,547,705,
47,666,76,666,76,682,47,682,
79,667,164,664,164,678,79,681,
224,666,298,666,298,677,224,677,
169,666,218,666,218,678,169,678,
388,666,420,666,420,676,388,676,
325,677,325,664,388,664,388,677,
298,679,298,663,321,663,321,679,
93,661,93,644,145,644,145,661,
57,662,57,644,90,644,90,662,
147,643,177,643,177,662,147,662,
179,661,179,642,224,642,224,661,
307,658,307,642,351,642,351,658,
257,641,301,641,301,660,257,660,
229,642,253,642,253,658,229,658,
358,641,410,640,411,657,358,658,
336,619,337,590,419,595,417,624,
251,586,326,584,327,623,252,625,
52,630,52,573,155,573,155,630,
170,629,172,573,245,576,243,632,
139,556,139,533,204,533,204,556,
211,557,211,531,269,531,269,557,
278,528,373,528,373,561,278,561,
63,556,64,528,132,531,130,560,
140,511,140,484,181,484,181,511,
61,516,62,480,134,481,134,517,
342,511,343,480,413,482,413,512,
272,507,272,482,334,482,334,507,
190,509,190,478,265,478,265,509,
37,467,37,426,155,426,155,467,
165,461,165,426,220,426,220,461,
228,425,296,423,297,459,229,461,
305,462,305,423,348,423,348,462,
355,459,355,418,424,418,424,459,
234,389,369,388,369,406,234,407,
144,385,204,384,205,409,144,410,
208,410,208,385,228,385,228,410,
509,368,509,349,545,349,545,368,
433,350,511,349,511,369,434,370,
261,373,264,325,398,333,395,381,
122,381,122,315,246,315,246,381,
435,334,436,297,555,299,555,336,
398,278,407,210,572,233,562,301,
4,166,5,134,94,137,92,169,
159,238,160,72,508,73,507,240,
99,48,100,39,128,40,127,49,
50,48,50,38,92,39,92,49,
49,38,50,0,128,1,127,39,
