73,159,73,156,105,158,105,161,
87,154,88,147,102,148,101,155,
69,153,69,145,87,146,87,154,
62,153,62,145,68,145,68,153,
62,142,63,137,104,140,104,145,
213,160,213,134,228,134,228,160,
219,119,219,112,229,112,229,119,
229,119,229,112,238,112,238,119,
201,118,201,111,219,112,219,119,
210,111,211,100,229,100,229,111,
198,76,199,69,214,69,214,77,
214,77,214,68,227,68,227,77,
186,77,186,68,197,68,197,77,
199,67,199,60,212,60,212,67,
187,66,187,61,197,61,197,66,
185,57,185,52,212,52,212,57,
145,56,145,50,163,51,163,56,
189,49,189,42,205,43,205,50,
175,48,175,43,189,43,189,48,
145,48,145,41,174,42,174,49,
239,42,239,36,251,36,251,42,
90,59,90,28,136,28,136,59,
208,40,208,34,240,36,239,42,
17,54,18,28,84,30,83,56,
165,39,166,32,179,33,179,40,
180,40,180,32,198,32,197,40,
197,32,207,32,207,41,197,41,
157,39,157,32,166,32,166,39,
143,39,144,30,158,31,157,40,
216,30,216,20,236,20,236,30,
203,29,203,20,215,20,215,29,
238,29,238,19,252,19,252,29,
183,28,183,19,202,19,202,28,
167,27,167,18,181,18,181,27,
155,26,155,17,166,17,166,26,
143,25,143,17,153,17,153,25,
123,24,124,15,145,17,144,26,
96,23,96,14,106,14,106,23,
75,22,75,14,94,15,94,23,
107,23,108,13,122,14,122,24,
64,21,65,12,74,13,73,22,
42,20,42,11,64,12,63,22,
