107,178,107,168,130,168,130,178,
130,168,155,167,155,177,131,178,
156,177,156,167,176,167,176,177,
176,167,203,167,204,174,176,175,
207,166,230,166,230,173,207,174,
231,172,231,165,246,165,246,172,
249,171,249,165,265,165,265,171,
261,164,291,163,291,171,262,171,
329,170,329,162,347,162,347,170,
306,163,326,162,327,170,306,171,
349,162,375,161,375,168,350,169,
386,168,386,160,409,160,409,168,
405,159,441,159,441,166,405,167,
224,123,369,118,371,150,226,155,
177,114,177,107,214,107,214,114,
244,106,276,105,276,114,244,115,
219,106,241,105,241,114,219,115,
1,104,54,103,54,118,1,118,
304,114,304,104,322,104,322,114,
280,105,301,104,302,113,280,114,
325,113,325,104,348,104,348,113,
346,116,346,102,373,102,373,116,
317,92,344,91,345,96,317,98,
384,34,384,27,405,29,404,35,
346,29,367,27,368,34,346,36,
367,33,367,27,386,27,386,33,
405,31,408,21,435,29,432,39,
326,18,362,14,363,26,328,30,
365,25,366,14,406,18,405,29,
