1841,2212,1874,2212,1874,2233,1841,2233,
1814,2181,1850,2181,1850,2202,1814,2202,
1211,2015,1386,1931,1403,1966,1228,2050,
1523,1949,1523,1920,1640,1920,1640,1949,
1415,1919,1503,1904,1512,1961,1424,1976,
1091,1897,1256,1810,1307,1908,1142,1994,
1288,1807,1488,1755,1517,1868,1317,1920,
1538,1759,1738,1753,1742,1870,1542,1876,
1137,1786,1269,1726,1296,1785,1163,1845,
1286,1716,1424,1678,1442,1742,1303,1781,
1540,1681,1652,1681,1652,1738,1540,1738,
1438,1675,1522,1666,1530,1741,1447,1750,
1212,1547,1268,1530,1279,1567,1223,1584,
1274,1535,1328,1519,1337,1549,1283,1565,
1348,1515,1428,1501,1433,1530,1353,1544,
1437,1498,1506,1489,1510,1519,1441,1528,
1190,1453,1301,1426,1323,1512,1212,1539,
1320,1419,1487,1395,1500,1482,1332,1506,
147,774,149,724,252,728,250,777,
415,686,500,679,505,741,421,749,
118,656,214,650,217,707,122,713,
403,651,480,634,492,688,415,706,
370,596,473,582,481,642,378,656,
96,641,96,581,182,581,182,641,
353,548,450,530,459,579,362,597,
1897,495,2002,485,2007,545,1902,554,
190,471,341,445,350,497,198,523,
1907,426,1995,412,2004,470,1917,484,
85,434,332,393,341,445,93,486,
1925,351,2002,342,2008,394,1931,403,
2069,219,2190,188,2202,234,2080,264,
1989,185,2204,132,2215,179,2001,233,
