990,2318,993,2258,1144,2266,1141,2326,
896,2253,960,2253,960,2317,896,2317,
981,2243,984,2206,1060,2213,1057,2250,
891,2239,891,2210,951,2210,951,2239,
4043,2116,4139,2116,4139,2290,4043,2290,
3799,2297,3799,2073,4027,2073,4027,2297,
285,2088,287,2005,433,2009,431,2092,
3931,1842,4146,1842,4146,1979,3931,1979,
622,1844,622,1739,841,1739,841,1844,
3067,1798,3067,1737,3120,1737,3120,1798,
1563,1722,1780,1712,1786,1842,1570,1853,
1367,1842,1367,1718,1506,1718,1506,1842,
997,1840,997,1714,1168,1714,1168,1840,
862,1856,862,1714,983,1714,983,1856,
2495,1719,3040,1710,3041,1811,2497,1820,
2310,1837,2315,1707,2495,1714,2490,1843,
3131,1817,3131,1705,3385,1705,3385,1817,
1179,1844,1179,1705,1305,1705,1305,1844,
3531,1817,3531,1691,3742,1691,3742,1817,
1086,1565,1173,1565,1173,1622,1086,1622,
1675,1613,1675,1540,1762,1540,1762,1613,
2370,1606,2370,1526,2448,1526,2448,1606,
651,1673,651,1465,1045,1465,1045,1673,
1218,1463,1620,1459,1622,1661,1219,1664,
2520,1461,3266,1453,3268,1656,2522,1664,
1812,1433,2292,1430,2294,1654,1814,1657,
1037,1312,1061,617,2106,653,2082,1348,
2222,638,3267,533,3340,1264,2295,1368,
1179,555,1179,487,1271,487,1271,555,
985,478,1126,450,1150,570,1009,598,
1307,590,1307,391,1762,391,1762,590,
