541,566,606,564,607,581,542,583,
513,581,513,566,541,566,541,581,
251,581,251,566,284,566,284,581,
187,581,187,566,212,566,212,581,
316,581,316,565,355,565,355,581,
213,581,213,566,229,566,229,581,
455,580,456,563,501,564,501,582,
423,581,423,564,452,564,452,581,
384,581,384,565,396,565,396,581,
397,563,421,563,421,581,397,581,
357,563,382,563,382,580,357,580,
230,582,230,563,249,563,249,582,
286,582,286,561,313,561,313,582,
395,528,395,510,446,511,446,529,
343,524,343,504,391,505,390,526,
418,418,418,411,436,411,436,418,
380,411,398,411,398,418,380,418,
363,419,363,410,381,410,381,419,
437,419,437,409,453,409,453,419,
343,418,343,409,366,411,365,420,
406,411,406,402,435,402,435,411,
380,411,380,402,403,402,403,411,
353,410,353,402,380,402,380,410,
520,131,520,111,551,111,551,131,
482,133,482,110,515,110,515,133,
410,131,410,111,438,111,438,131,
359,131,360,110,406,112,405,133,
306,111,353,111,353,129,306,129,
259,131,259,110,302,110,302,131,
555,131,555,110,578,110,578,131,
216,129,217,109,255,110,254,131,
442,134,442,108,479,108,479,134,
169,87,169,77,187,77,187,87,
127,88,127,77,168,77,168,88,
101,77,127,77,127,87,101,87,
2,65,55,65,55,79,2,79,
197,74,197,66,230,66,230,74,
151,75,151,66,169,66,169,75,
134,66,152,66,152,75,134,75,
70,74,70,66,107,66,107,74,
174,74,174,65,198,65,198,74,
109,74,109,65,134,65,134,74,
133,35,163,35,163,55,133,55,
162,30,162,21,188,21,188,30,
113,30,113,21,127,21,127,30,
102,30,102,21,114,21,114,30,
81,30,81,21,102,21,102,30,
63,31,63,21,80,21,80,31,
217,31,217,20,238,20,238,31,
201,30,201,20,216,20,216,30,
188,30,188,20,200,20,200,30,
127,30,127,20,147,20,147,30,
148,30,148,19,161,19,161,30,
