1994,3402,2028,3338,2172,3415,2138,3479,CGV
1447,3329,1505,3221,1703,3327,1645,3436,BẮP
1419,3309,1441,3220,1489,3232,1467,3321,1
1319,3266,1350,3173,1431,3200,1400,3293,+
1780,3177,1828,3098,2002,3202,1954,3282,POPCORN
1519,3143,1548,3091,1681,3166,1652,3217,VNĐ
1781,3082,1798,3046,1863,3079,1845,3114,FANTAS
1845,3090,1872,3036,1960,3080,1933,3134,CGV
1019,3092,1069,2994,1365,3144,1315,3242,2NUỚC
942,2875,1037,2656,1729,2955,1635,3174,85.000
1369,2777,1406,2673,1598,2741,1561,2846,GIÁ
433,2682,491,2682,491,2758,433,2758,2D
563,2653,613,2629,677,2764,628,2788,CGV
1086,2649,1131,2544,1391,2658,1345,2763,ĐỒNG
140,2575,171,2521,438,2672,407,2727,VEXEMPHIM
2120,2454,2265,2429,2277,2499,2132,2524,TICKET
82,2437,152,2268,524,2422,454,2590,60.000
356,2345,369,2279,422,2290,409,2355,TU
282,2307,302,2249,370,2272,351,2330,GIA
174,2255,199,2201,302,2248,277,2302,ĐÔNG
690,2391,776,1977,1485,2125,1399,2538,ĐÊM
1296,2020,1307,1948,1465,1970,1455,2043,22:00
1168,2010,1174,1936,1307,1946,1301,2021,SAU
1008,1993,1017,1906,1177,1922,1168,2009,SUẤT
888,1977,902,1898,1025,1921,1011,1999,CÁC
774,1970,780,1897,899,1907,893,1980,CHO
631,1954,639,1882,783,1899,775,1970,DỤNG
571,1937,585,1868,658,1882,644,1952,ÁP
542,1821,571,1566,1511,1671,1483,1926,XUYEN
1126,1564,1180,1415,1459,1517,1405,1666,VIE
806,1552,812,1408,1112,1422,1105,1566,PHIM
554,1538,562,1402,783,1415,774,1551,xem
2425,1503,2438,1279,2880,1305,2866,1529,CGV
