1071,1548,1071,1535,1121,1535,1121,1548,STATE
1005,1534,1064,1534,1064,1546,1005,1546,UNITED
967,1545,967,1534,994,1534,994,1545,THE
1070,1523,1071,1500,1157,1502,1156,1525,PLACES
951,1520,951,1499,1057,1499,1057,1520,HISTORIC
907,1519,907,1499,936,1499,936,1519,OF
1126,1491,1126,1467,1156,1467,1156,1491,ER
1043,1488,1043,1465,1107,1465,1107,1488,REGIS
910,1485,910,1462,1023,1462,1023,1485,NATIONAL
963,1157,964,1124,1197,1132,1196,1166,CAROUSEL
993,1108,995,1074,1176,1082,1174,1116,OLDEST
962,1058,963,1023,1195,1029,1194,1065,AMERICA'S
792,1011,792,817,1364,817,1364,1011,HORSES
1462,840,1499,797,1559,850,1522,893,K
785,818,793,657,1341,683,1334,844,FLYING
