253,496,390,474,392,491,256,513,BANGKOKJAM
495,450,567,439,570,461,498,472,Epidor
269,432,325,424,327,440,271,447,Town
620,432,710,416,712,426,622,443,PRUSTHPARARESE
731,423,772,415,774,426,734,434,2010
736,410,766,406,768,417,737,421,BOX
251,408,336,396,339,418,254,430,Buffet
731,399,771,393,773,404,733,410,TOAST
388,395,439,389,440,406,390,411,Cedele
482,389,582,372,586,392,485,409,BreadTalk
733,348,773,346,773,362,734,363,Temlen
448,89,468,87,471,109,450,111,Scout
329,64,385,60,386,80,331,84,INDI
