235,386,300,374,303,386,237,398,####
305,375,358,366,359,376,306,385,SÂM
156,357,215,354,217,376,157,380,YÀI
223,335,360,315,361,327,224,346,FINOTHEPOTATOESAT
720,318,825,304,827,319,722,334,NOVERSON
761,296,807,289,808,297,762,305,ITRAS
646,286,738,278,740,297,647,305,YAL
729,277,868,260,870,278,731,296,OCKING
686,267,752,259,753,270,687,278,GAMAD
756,259,829,249,830,260,758,269,HUNGER
836,258,836,246,855,246,855,258,31
217,112,327,111,327,129,217,129,POTATOES
214,72,325,71,326,109,214,110,tree
