912,801,912,752,1106,753,1105,803,THPT
1316,809,1316,741,1501,741,1501,809,BÌNH
1131,808,1131,737,1292,737,1292,808,HOÀ
574,795,575,737,879,743,878,800,TRƯỜNG
1159,693,1208,693,1208,728,1159,728,RỊA
979,729,979,692,1036,692,1036,729,TẠO
823,725,823,692,881,692,881,725,DỤC
1296,725,1296,689,1355,689,1355,725,TÀU
1213,722,1213,690,1289,690,1289,722,VŨNG
885,722,885,692,909,692,909,722,&
1113,724,1113,686,1153,686,1153,724,BÀ
1041,722,1041,685,1107,685,1107,722,TỈNH
915,722,916,684,976,687,974,725,ĐÀO
750,718,751,686,817,688,816,720,GIÁO
704,720,704,682,748,682,748,720,SỞ
841,303,1075,303,1075,367,841,367,trường
1271,372,1271,297,1456,297,1456,372,nhận
668,359,668,299,805,299,805,359,nhà
1103,361,1103,296,1241,296,1241,361,xác
477,357,477,297,632,297,632,357,BGH
374,204,606,201,607,264,375,266,trường
1373,273,1373,196,1560,196,1560,273,được
1049,264,1049,197,1220,197,1220,264,Bình
876,263,876,196,1020,196,1020,263,Hoà
648,197,839,197,839,257,648,257,THPT
1248,265,1248,191,1347,191,1347,265,đă
293,161,294,102,479,104,478,163,Page
524,153,524,101,767,101,767,153,Official
1294,171,1295,91,1442,94,1440,174,Học
1121,175,1121,89,1271,89,1271,175,Cựu
970,172,971,90,1094,92,1093,174,Hội
805,93,940,93,940,159,805,159,của
1465,95,1638,90,1640,161,1467,165,Sinh
