17,229,37,228,37,234,18,236,50%
19,214,37,214,37,220,19,221,20%
300,197,333,196,333,201,300,201,OPENING
107,140,107,134,119,134,119,140,Cúc
95,139,96,133,107,135,106,140,Hôm
116,135,130,133,131,138,117,139,THƯỜNG
83,136,85,130,96,134,94,140,Hải
100,134,100,128,110,128,110,134,BÌNH
93,133,93,128,100,128,100,133,GA
110,134,110,127,123,127,123,134,TÔNG
211,122,250,120,251,129,211,130,YNOA
11,111,16,95,44,104,39,120,dottie
56,53,56,46,77,46,77,53,Quang
43,54,43,46,55,46,55,54,173
79,53,79,45,97,45,97,53,Trung
243,12,365,10,365,44,244,46,dotfie
