351,276,351,266,369,266,369,276,VIVE
383,275,383,266,453,266,453,275,xulanaden.adg
367,275,367,266,384,266,384,275,Chà
450,275,450,266,496,266,496,275,Lete.com
378,259,378,248,494,248,494,260,06820305
384,245,384,234,400,234,400,245,CÁO
350,233,382,233,382,244,350,245,QUẢNG
450,245,450,223,495,223,495,245,HUY
400,217,447,216,447,243,400,244,THẾ
399,191,401,160,445,162,444,194,GÒN
360,189,360,158,399,158,399,189,SÀI
304,186,305,157,359,158,358,187,NAM
262,153,298,149,302,184,265,188,CN
84,170,86,141,254,150,253,179,AGRIBANK
385,144,385,139,425,144,425,149,Terking57.Trace
218,127,219,114,243,116,242,129,GÒN
197,125,198,111,217,113,216,127,SÀI
167,122,168,110,195,112,194,124,NAM
119,115,120,104,164,108,163,119,NHÁNH
92,113,93,100,116,102,115,115,CHI
393,95,394,87,411,90,410,98,NAM
220,97,222,80,381,103,378,119,AGRIBANK
374,92,376,82,392,85,390,95,VIỆT
351,87,352,77,375,81,373,91,THÔN
325,82,326,72,350,76,348,86,NÔNG
298,77,299,66,324,70,322,81,TRIỂN
271,72,273,61,295,65,293,76,PHÁT
255,72,255,58,268,58,268,72,VÀ
213,62,216,50,251,58,249,69,NGHIỆP
177,54,179,43,211,49,209,60,NÔNG
137,46,139,34,174,41,172,53,HÀNG
92,38,95,25,133,32,130,45,NGÂN
