423,364,423,352,455,352,455,364,BREAKE
264,363,265,351,285,352,285,363,HWY
209,363,209,352,230,352,230,363,12036
232,362,232,351,262,351,262,362,OCEAN
454,363,454,351,471,351,471,363,AST
1,237,73,234,73,256,1,259,ktails
181,223,259,220,260,234,182,238,FAMOUS
271,219,313,212,315,226,273,233,HOT
111,225,113,212,172,223,169,235,WORLD
425,210,498,207,499,236,426,238,Draf
3,212,34,209,34,218,4,220,HOURS
5,194,38,192,39,210,6,212,24
321,209,380,190,385,206,326,225,DOGS
51,161,200,150,202,176,53,188,Sam's
484,152,500,152,502,185,486,186,A
246,145,470,125,472,149,248,169,Corner
