52,177,71,173,73,181,53,185,ĐỊACHỈ:
72,173,86,170,87,179,74,181,1658
86,171,100,168,102,177,87,179,PHAN
100,168,117,165,119,174,102,177,ĐẢNG
118,165,131,162,133,173,120,175,LIAI
133,161,158,157,160,168,134,172,PHƯỜNG
160,169,160,158,167,158,167,169,1,
167,156,186,153,188,165,169,169,QUẬN
186,152,202,149,204,162,189,164,PHÚ
203,150,231,145,233,158,205,162,NHUẬN
233,145,265,140,267,150,235,156,TP.HCM
61,140,100,133,103,151,64,157,KHOA
285,135,309,132,311,147,287,150,ĐIỆN
311,132,344,127,346,141,313,146,THOẠI:
103,127,138,121,142,145,107,151,TÂM
166,126,173,126,173,132,166,132,&
347,126,421,114,422,126,349,137,08.38442972
143,143,143,113,166,113,166,143,LÝ
172,111,216,102,221,129,177,137,TÂM
145,97,174,90,176,99,147,106,BỆNH
216,95,283,81,290,115,223,129,THẦN
117,90,131,87,134,98,120,101,SỞ
133,87,141,87,141,96,133,96,y
177,89,204,82,206,92,180,99,VIỆN
141,83,155,80,158,91,143,94,TẾ
285,79,341,67,348,104,292,115,TRẺ
206,81,231,74,234,84,209,91,TÂM
157,81,193,72,195,80,159,89,THÀNH
348,73,397,64,403,93,353,102,EM
234,71,270,62,273,74,237,83,THẦN
196,69,220,63,223,73,198,80,PHỐ
222,60,240,56,243,68,225,73,HỒ
243,55,266,49,269,60,246,66,CHÍ
270,50,307,40,310,48,273,58,MINH
